source,qid,kind,quality_pool,scored_pool,candidate_rank,rerank_rank,scored_pool_latency_ms
hybrid,semantic-001,semantic,30,100,1,1,1488.451
hybrid,semantic-001,semantic,50,100,1,1,1488.451
hybrid,semantic-001,semantic,100,100,1,1,1488.451
hybrid,semantic-002,semantic,10,100,1,1,1565.267
hybrid,semantic-002,semantic,20,100,1,1,1565.267
hybrid,semantic-002,semantic,30,100,1,1,1565.267
hybrid,semantic-002,semantic,50,100,1,1,1565.267
hybrid,semantic-002,semantic,100,100,1,1,1565.267
hybrid,semantic-003,semantic,10,100,0,0,1731.127
hybrid,semantic-003,semantic,20,100,0,0,1731.127
hybrid,semantic-003,semantic,30,100,0,0,1731.127
hybrid,semantic-003,semantic,50,100,0,0,1731.127
hybrid,semantic-003,semantic,100,100,63,3,1731.127
hybrid,semantic-004,semantic,10,100,2,1,1471.921
hybrid,semantic-004,semantic,20,100,2,1,1471.921
hybrid,semantic-004,semantic,30,100,2,1,1471.921
hybrid,semantic-004,semantic,50,100,2,1,1471.921
hybrid,semantic-004,semantic,100,100,2,1,1471.921
hybrid,semantic-005,semantic,10,100,0,0,1000.575
hybrid,semantic-005,semantic,20,100,13,3,1000.575
hybrid,semantic-005,semantic,30,100,13,3,1000.575
hybrid,semantic-005,semantic,50,100,13,3,1000.575
hybrid,semantic-005,semantic,100,100,13,3,1000.575
hybrid,semantic-006,semantic,10,100,1,1,917.645
hybrid,semantic-006,semantic,20,100,1,1,917.645
hybrid,semantic-006,semantic,30,100,1,1,917.645
hybrid,semantic-006,semantic,50,100,1,1,917.645
hybrid,semantic-006,semantic,100,100,1,1,917.645
hybrid,semantic-007,semantic,10,100,2,2,1098.505
hybrid,semantic-007,semantic,20,100,2,2,1098.505
hybrid,semantic-007,semantic,30,100,2,2,1098.505
hybrid,semantic-007,semantic,50,100,2,2,1098.505
hybrid,semantic-007,semantic,100,100,2,2,1098.505
hybrid,semantic-008,semantic,10,100,1,1,1104.325
hybrid,semantic-008,semantic,20,100,1,1,1104.325
hybrid,semantic-008,semantic,30,100,1,1,1104.325
hybrid,semantic-008,semantic,50,100,1,1,1104.325
hybrid,semantic-008,semantic,100,100,1,1,1104.325
hybrid,semantic-009,semantic,10,100,1,1,1045.469
hybrid,semantic-009,semantic,20,100,1,1,1045.469
hybrid,semantic-009,semantic,30,100,1,1,1045.469
hybrid,semantic-009,semantic,50,100,1,1,1045.469
hybrid,semantic-009,semantic,100,100,1,1,1045.469
hybrid,semantic-010,semantic,10,100,2,5,1147.411
hybrid,semantic-010,semantic,20,100,2,5,1147.411
hybrid,semantic-010,semantic,30,100,2,6,1147.411
hybrid,semantic-010,semantic,50,100,2,6,1147.411
hybrid,semantic-010,semantic,100,100,2,6,1147.411
hybrid,semantic-011,semantic,10,100,1,1,1034.030
hybrid,semantic-011,semantic,20,100,1,1,1034.030
hybrid,semantic-011,semantic,30,100,1,1,1034.030
hybrid,semantic-011,semantic,50,100,1,1,1034.030
hybrid,semantic-011,semantic,100,100,1,1,1034.030
hybrid,semantic-012,semantic,10,100,1,1,919.643
hybrid,semantic-012,semantic,20,100,1,1,919.643
hybrid,semantic-012,semantic,30,100,1,1,919.643
hybrid,semantic-012,semantic,50,100,1,1,919.643
hybrid,semantic-012,semantic,100,100,1,1,919.643
hybrid,semantic-013,semantic,10,100,1,1,1125.088
hybrid,semantic-013,semantic,20,100,1,1,1125.088
hybrid,semantic-013,semantic,30,100,1,1,1125.088
hybrid,semantic-013,semantic,50,100,1,1,1125.088
hybrid,semantic-013,semantic,100,100,1,1,1125.088
hybrid,semantic-014,semantic,10,100,1,1,977.221
hybrid,semantic-014,semantic,20,100,1,1,977.221
hybrid,semantic-014,semantic,30,100,1,1,977.221
hybrid,semantic-014,semantic,50,100,1,1,977.221
hybrid,semantic-014,semantic,100,100,1,1,977.221
hybrid,semantic-015,semantic,10,100,2,1,952.401
hybrid,semantic-015,semantic,20,100,2,1,952.401
hybrid,semantic-015,semantic,30,100,2,1,952.401
hybrid,semantic-015,semantic,50,100,2,1,952.401
hybrid,semantic-015,semantic,100,100,2,1,952.401
hybrid,semantic-016,semantic,10,100,1,1,934.887
hybrid,semantic-016,semantic,20,100,1,1,934.887
hybrid,semantic-016,semantic,30,100,1,1,934.887
hybrid,semantic-016,semantic,50,100,1,1,934.887
hybrid,semantic-016,semantic,100,100,1,1,934.887
hybrid,semantic-017,semantic,10,100,1,1,1205.795
hybrid,semantic-017,semantic,20,100,1,1,1205.795
hybrid,semantic-017,semantic,30,100,1,1,1205.795
hybrid,semantic-017,semantic,50,100,1,1,1205.795
hybrid,semantic-017,semantic,100,100,1,1,1205.795
hybrid,semantic-018,semantic,10,100,2,1,1006.103
hybrid,semantic-018,semantic,20,100,2,1,1006.103
hybrid,semantic-018,semantic,30,100,2,1,1006.103
hybrid,semantic-018,semantic,50,100,2,1,1006.103
hybrid,semantic-018,semantic,100,100,2,1,1006.103
hybrid,semantic-019,semantic,10,100,1,1,1093.216
hybrid,semantic-019,semantic,20,100,1,1,1093.216
hybrid,semantic-019,semantic,30,100,1,1,1093.216
hybrid,semantic-019,semantic,50,100,1,1,1093.216
hybrid,semantic-019,semantic,100,100,1,1,1093.216
hybrid,semantic-020,semantic,10,100,1,1,1115.563
hybrid,semantic-020,semantic,20,100,1,1,1115.563
hybrid,semantic-020,semantic,30,100,1,1,1115.563
hybrid,semantic-020,semantic,50,100,1,1,1115.563
hybrid,semantic-020,semantic,100,100,1,1,1115.563
hybrid,semantic-021,semantic,10,100,9,4,1139.002
hybrid,semantic-021,semantic,20,100,9,5,1139.002
hybrid,semantic-021,semantic,30,100,9,5,1139.002
hybrid,semantic-021,semantic,50,100,9,6,1139.002
hybrid,semantic-021,semantic,100,100,9,6,1139.002
hybrid,semantic-022,semantic,10,100,1,1,1094.190
hybrid,semantic-022,semantic,20,100,1,1,1094.190
hybrid,semantic-022,semantic,30,100,1,1,1094.190
hybrid,semantic-022,semantic,50,100,1,1,1094.190
hybrid,semantic-022,semantic,100,100,1,1,1094.190
hybrid,semantic-023,semantic,10,100,3,6,1110.639
hybrid,semantic-023,semantic,20,100,3,6,1110.639
hybrid,semantic-023,semantic,30,100,3,6,1110.639
hybrid,semantic-023,semantic,50,100,3,6,1110.639
hybrid,semantic-023,semantic,100,100,3,6,1110.639
hybrid,semantic-024,semantic,10,100,6,3,1003.681
hybrid,semantic-024,semantic,20,100,6,4,1003.681
hybrid,semantic-024,semantic,30,100,6,4,1003.681
hybrid,semantic-024,semantic,50,100,6,4,1003.681
hybrid,semantic-024,semantic,100,100,6,4,1003.681
hybrid,semantic-025,semantic,10,100,0,0,1111.381
hybrid,semantic-025,semantic,20,100,12,5,1111.381
hybrid,semantic-025,semantic,30,100,12,5,1111.381
hybrid,semantic-025,semantic,50,100,12,5,1111.381
hybrid,semantic-025,semantic,100,100,12,5,1111.381
hybrid,semantic-026,semantic,10,100,1,1,1059.808
hybrid,semantic-026,semantic,20,100,1,1,1059.808
hybrid,semantic-026,semantic,30,100,1,1,1059.808
hybrid,semantic-026,semantic,50,100,1,1,1059.808
hybrid,semantic-026,semantic,100,100,1,1,1059.808
hybrid,semantic-027,semantic,10,100,5,1,1113.250
hybrid,semantic-027,semantic,20,100,5,1,1113.250
hybrid,semantic-027,semantic,30,100,5,1,1113.250
hybrid,semantic-027,semantic,50,100,5,1,1113.250
hybrid,semantic-027,semantic,100,100,5,1,1113.250
hybrid,semantic-028,semantic,10,100,1,1,1199.316
hybrid,semantic-028,semantic,20,100,1,1,1199.316
hybrid,semantic-028,semantic,30,100,1,1,1199.316
hybrid,semantic-028,semantic,50,100,1,1,1199.316
hybrid,semantic-028,semantic,100,100,1,1,1199.316
hybrid,semantic-029,semantic,10,100,1,1,887.065
hybrid,semantic-029,semantic,20,100,1,1,887.065
hybrid,semantic-029,semantic,30,100,1,1,887.065
hybrid,semantic-029,semantic,50,100,1,1,887.065
hybrid,semantic-029,semantic,100,100,1,1,887.065
hybrid,semantic-030,semantic,10,100,1,8,947.978
hybrid,semantic-030,semantic,20,100,1,0,947.978
hybrid,semantic-030,semantic,30,100,1,0,947.978
hybrid,semantic-030,semantic,50,100,1,0,947.978
hybrid,semantic-030,semantic,100,100,1,0,947.978
hybrid,semantic-031,semantic,10,100,1,4,1050.877
hybrid,semantic-031,semantic,20,100,1,4,1050.877
hybrid,semantic-031,semantic,30,100,1,4,1050.877
hybrid,semantic-031,semantic,50,100,1,4,1050.877
hybrid,semantic-031,semantic,100,100,1,4,1050.877
hybrid,semantic-032,semantic,10,100,5,1,1043.822
hybrid,semantic-032,semantic,20,100,5,1,1043.822
hybrid,semantic-032,semantic,30,100,5,1,1043.822
hybrid,semantic-032,semantic,50,100,5,1,1043.822
hybrid,semantic-032,semantic,100,100,5,1,1043.822
hybrid,semantic-033,semantic,10,100,1,1,1043.271
hybrid,semantic-033,semantic,20,100,1,1,1043.271
hybrid,semantic-033,semantic,30,100,1,1,1043.271
hybrid,semantic-033,semantic,50,100,1,1,1043.271
hybrid,semantic-033,semantic,100,100,1,1,1043.271
hybrid,semantic-034,semantic,10,100,3,1,935.655
hybrid,semantic-034,semantic,20,100,3,1,935.655
hybrid,semantic-034,semantic,30,100,3,1,935.655
hybrid,semantic-034,semantic,50,100,3,1,935.655
hybrid,semantic-034,semantic,100,100,3,1,935.655
hybrid,semantic-035,semantic,10,100,1,1,1032.445
hybrid,semantic-035,semantic,20,100,1,1,1032.445
hybrid,semantic-035,semantic,30,100,1,1,1032.445
hybrid,semantic-035,semantic,50,100,1,1,1032.445
hybrid,semantic-035,semantic,100,100,1,1,1032.445
hybrid,semantic-036,semantic,10,100,2,2,988.118
hybrid,semantic-036,semantic,20,100,2,2,988.118
hybrid,semantic-036,semantic,30,100,2,2,988.118
hybrid,semantic-036,semantic,50,100,2,2,988.118
hybrid,semantic-036,semantic,100,100,2,2,988.118
hybrid,semantic-037,semantic,10,100,0,0,996.081
hybrid,semantic-037,semantic,20,100,19,0,996.081
hybrid,semantic-037,semantic,30,100,19,0,996.081
hybrid,semantic-037,semantic,50,100,19,0,996.081
hybrid,semantic-037,semantic,100,100,19,0,996.081
hybrid,semantic-038,semantic,10,100,1,1,1039.282
hybrid,semantic-038,semantic,20,100,1,1,1039.282
hybrid,semantic-038,semantic,30,100,1,1,1039.282
hybrid,semantic-038,semantic,50,100,1,1,1039.282
hybrid,semantic-038,semantic,100,100,1,1,1039.282
hybrid,semantic-039,semantic,10,100,5,3,1152.475
hybrid,semantic-039,semantic,20,100,5,4,1152.475
hybrid,semantic-039,semantic,30,100,5,4,1152.475
hybrid,semantic-039,semantic,50,100,5,4,1152.475
hybrid,semantic-039,semantic,100,100,5,6,1152.475
hybrid,semantic-040,semantic,10,100,1,1,1161.408
hybrid,semantic-040,semantic,20,100,1,1,1161.408
hybrid,semantic-040,semantic,30,100,1,1,1161.408
hybrid,semantic-040,semantic,50,100,1,1,1161.408
hybrid,semantic-040,semantic,100,100,1,1,1161.408
hybrid,semantic-041,semantic,10,100,2,2,1058.042
hybrid,semantic-041,semantic,20,100,2,2,1058.042
hybrid,semantic-041,semantic,30,100,2,2,1058.042
hybrid,semantic-041,semantic,50,100,2,2,1058.042
hybrid,semantic-041,semantic,100,100,2,2,1058.042
hybrid,semantic-042,semantic,10,100,1,1,940.950
hybrid,semantic-042,semantic,20,100,1,1,940.950
hybrid,semantic-042,semantic,30,100,1,1,940.950
hybrid,semantic-042,semantic,50,100,1,1,940.950
hybrid,semantic-042,semantic,100,100,1,1,940.950
hybrid,semantic-043,semantic,10,100,1,1,1053.358
hybrid,semantic-043,semantic,20,100,1,1,1053.358
hybrid,semantic-043,semantic,30,100,1,1,1053.358
hybrid,semantic-043,semantic,50,100,1,1,1053.358
hybrid,semantic-043,semantic,100,100,1,1,1053.358
hybrid,semantic-044,semantic,10,100,1,1,864.655
hybrid,semantic-044,semantic,20,100,1,1,864.655
hybrid,semantic-044,semantic,30,100,1,1,864.655
hybrid,semantic-044,semantic,50,100,1,1,864.655
hybrid,semantic-044,semantic,100,100,1,1,864.655
hybrid,semantic-045,semantic,10,100,1,1,899.602
hybrid,semantic-045,semantic,20,100,1,1,899.602
hybrid,semantic-045,semantic,30,100,1,1,899.602
hybrid,semantic-045,semantic,50,100,1,1,899.602
hybrid,semantic-045,semantic,100,100,1,1,899.602
hybrid,semantic-046,semantic,10,100,2,1,1131.507
hybrid,semantic-046,semantic,20,100,2,1,1131.507
hybrid,semantic-046,semantic,30,100,2,1,1131.507
hybrid,semantic-046,semantic,50,100,2,1,1131.507
hybrid,semantic-046,semantic,100,100,2,1,1131.507
hybrid,semantic-047,semantic,10,100,1,1,899.582
hybrid,semantic-047,semantic,20,100,1,1,899.582
hybrid,semantic-047,semantic,30,100,1,1,899.582
hybrid,semantic-047,semantic,50,100,1,1,899.582
hybrid,semantic-047,semantic,100,100,1,1,899.582
hybrid,semantic-048,semantic,10,100,1,1,1006.784
hybrid,semantic-048,semantic,20,100,1,1,1006.784
hybrid,semantic-048,semantic,30,100,1,1,1006.784
hybrid,semantic-048,semantic,50,100,1,1,1006.784
hybrid,semantic-048,semantic,100,100,1,1,1006.784
hybrid,semantic-049,semantic,10,100,1,1,903.039
hybrid,semantic-049,semantic,20,100,1,1,903.039
hybrid,semantic-049,semantic,30,100,1,1,903.039
hybrid,semantic-049,semantic,50,100,1,1,903.039
hybrid,semantic-049,semantic,100,100,1,1,903.039
hybrid,semantic-050,semantic,10,100,4,4,983.540
hybrid,semantic-050,semantic,20,100,4,4,983.540
hybrid,semantic-050,semantic,30,100,4,4,983.540
hybrid,semantic-050,semantic,50,100,4,4,983.540
hybrid,semantic-050,semantic,100,100,4,4,983.540
hybrid,semantic-051,semantic,10,100,2,1,797.372
hybrid,semantic-051,semantic,20,100,2,1,797.372
hybrid,semantic-051,semantic,30,100,2,1,797.372
hybrid,semantic-051,semantic,50,100,2,1,797.372
hybrid,semantic-051,semantic,100,100,2,1,797.372
hybrid,semantic-052,semantic,10,100,1,1,1014.344
hybrid,semantic-052,semantic,20,100,1,1,1014.344
hybrid,semantic-052,semantic,30,100,1,1,1014.344
hybrid,semantic-052,semantic,50,100,1,1,1014.344
hybrid,semantic-052,semantic,100,100,1,1,1014.344
hybrid,semantic-053,semantic,10,100,1,1,1033.458
hybrid,semantic-053,semantic,20,100,1,1,1033.458
hybrid,semantic-053,semantic,30,100,1,1,1033.458
hybrid,semantic-053,semantic,50,100,1,1,1033.458
hybrid,semantic-053,semantic,100,100,1,1,1033.458
hybrid,semantic-054,semantic,10,100,6,6,1133.778
hybrid,semantic-054,semantic,20,100,6,7,1133.778
hybrid,semantic-054,semantic,30,100,6,10,1133.778
hybrid,semantic-054,semantic,50,100,6,0,1133.778
hybrid,semantic-054,semantic,100,100,6,0,1133.778
hybrid,semantic-055,semantic,10,100,3,1,1053.930
hybrid,semantic-055,semantic,20,100,3,1,1053.930
hybrid,semantic-055,semantic,30,100,3,1,1053.930
hybrid,semantic-055,semantic,50,100,3,1,1053.930
hybrid,semantic-055,semantic,100,100,3,1,1053.930
hybrid,semantic-056,semantic,10,100,1,1,1055.266
hybrid,semantic-056,semantic,20,100,1,1,1055.266
hybrid,semantic-056,semantic,30,100,1,1,1055.266
hybrid,semantic-056,semantic,50,100,1,1,1055.266
hybrid,semantic-056,semantic,100,100,1,1,1055.266
hybrid,semantic-057,semantic,10,100,1,1,1072.708
hybrid,semantic-057,semantic,20,100,1,1,1072.708
hybrid,semantic-057,semantic,30,100,1,1,1072.708
hybrid,semantic-057,semantic,50,100,1,1,1072.708
hybrid,semantic-057,semantic,100,100,1,1,1072.708
hybrid,semantic-058,semantic,10,100,1,1,905.701
hybrid,semantic-058,semantic,20,100,1,1,905.701
hybrid,semantic-058,semantic,30,100,1,1,905.701
hybrid,semantic-058,semantic,50,100,1,1,905.701
hybrid,semantic-058,semantic,100,100,1,1,905.701
hybrid,semantic-059,semantic,10,100,0,0,927.195
hybrid,semantic-059,semantic,20,100,0,0,927.195
hybrid,semantic-059,semantic,30,100,0,0,927.195
hybrid,semantic-059,semantic,50,100,31,0,927.195
hybrid,semantic-059,semantic,100,100,31,0,927.195
hybrid,semantic-060,semantic,10,100,1,1,1084.743
hybrid,semantic-060,semantic,20,100,1,1,1084.743
hybrid,semantic-060,semantic,30,100,1,1,1084.743
hybrid,semantic-060,semantic,50,100,1,1,1084.743
hybrid,semantic-060,semantic,100,100,1,1,1084.743
hybrid,semantic-061,semantic,10,100,1,1,1024.720
hybrid,semantic-061,semantic,20,100,1,1,1024.720
hybrid,semantic-061,semantic,30,100,1,1,1024.720
hybrid,semantic-061,semantic,50,100,1,1,1024.720
hybrid,semantic-061,semantic,100,100,1,1,1024.720
hybrid,semantic-062,semantic,10,100,5,1,1111.507
hybrid,semantic-062,semantic,20,100,5,1,1111.507
hybrid,semantic-062,semantic,30,100,5,1,1111.507
hybrid,semantic-062,semantic,50,100,5,1,1111.507
hybrid,semantic-062,semantic,100,100,5,1,1111.507
hybrid,semantic-063,semantic,10,100,3,1,892.257
hybrid,semantic-063,semantic,20,100,3,1,892.257
hybrid,semantic-063,semantic,30,100,3,1,892.257
hybrid,semantic-063,semantic,50,100,3,1,892.257
hybrid,semantic-063,semantic,100,100,3,1,892.257
hybrid,semantic-064,semantic,10,100,1,1,1039.300
hybrid,semantic-064,semantic,20,100,1,1,1039.300
hybrid,semantic-064,semantic,30,100,1,1,1039.300
hybrid,semantic-064,semantic,50,100,1,1,1039.300
hybrid,semantic-064,semantic,100,100,1,1,1039.300
hybrid,semantic-065,semantic,10,100,1,1,1044.094
hybrid,semantic-065,semantic,20,100,1,1,1044.094
hybrid,semantic-065,semantic,30,100,1,1,1044.094
hybrid,semantic-065,semantic,50,100,1,1,1044.094
hybrid,semantic-065,semantic,100,100,1,1,1044.094
hybrid,semantic-066,semantic,10,100,2,1,1040.852
hybrid,semantic-066,semantic,20,100,2,1,1040.852
hybrid,semantic-066,semantic,30,100,2,1,1040.852
hybrid,semantic-066,semantic,50,100,2,1,1040.852
hybrid,semantic-066,semantic,100,100,2,1,1040.852
hybrid,semantic-067,semantic,10,100,1,1,931.809
hybrid,semantic-067,semantic,20,100,1,1,931.809
hybrid,semantic-067,semantic,30,100,1,1,931.809
hybrid,semantic-067,semantic,50,100,1,1,931.809
hybrid,semantic-067,semantic,100,100,1,1,931.809
hybrid,semantic-068,semantic,10,100,0,0,984.095
hybrid,semantic-068,semantic,20,100,0,0,984.095
hybrid,semantic-068,semantic,30,100,21,2,984.095
hybrid,semantic-068,semantic,50,100,21,2,984.095
hybrid,semantic-068,semantic,100,100,21,2,984.095
hybrid,semantic-069,semantic,10,100,1,1,1095.145
hybrid,semantic-069,semantic,20,100,1,1,1095.145
hybrid,semantic-069,semantic,30,100,1,1,1095.145
hybrid,semantic-069,semantic,50,100,1,1,1095.145
hybrid,semantic-069,semantic,100,100,1,1,1095.145
hybrid,semantic-070,semantic,10,100,1,1,987.069
hybrid,semantic-070,semantic,20,100,1,1,987.069
hybrid,semantic-070,semantic,30,100,1,1,987.069
hybrid,semantic-070,semantic,50,100,1,1,987.069
hybrid,semantic-070,semantic,100,100,1,1,987.069
hybrid,semantic-071,semantic,10,100,0,0,967.519
hybrid,semantic-071,semantic,20,100,13,4,967.519
hybrid,semantic-071,semantic,30,100,13,4,967.519
hybrid,semantic-071,semantic,50,100,13,4,967.519
hybrid,semantic-071,semantic,100,100,13,4,967.519
hybrid,semantic-072,semantic,10,100,1,1,983.211
hybrid,semantic-072,semantic,20,100,1,1,983.211
hybrid,semantic-072,semantic,30,100,1,1,983.211
hybrid,semantic-072,semantic,50,100,1,1,983.211
hybrid,semantic-072,semantic,100,100,1,1,983.211
hybrid,semantic-073,semantic,10,100,1,1,869.618
hybrid,semantic-073,semantic,20,100,1,1,869.618
hybrid,semantic-073,semantic,30,100,1,1,869.618
hybrid,semantic-073,semantic,50,100,1,1,869.618
hybrid,semantic-073,semantic,100,100,1,1,869.618
hybrid,semantic-074,semantic,10,100,1,1,1103.235
hybrid,semantic-074,semantic,20,100,1,1,1103.235
hybrid,semantic-074,semantic,30,100,1,1,1103.235
hybrid,semantic-074,semantic,50,100,1,1,1103.235
hybrid,semantic-074,semantic,100,100,1,1,1103.235
hybrid,semantic-075,semantic,10,100,2,1,922.729
hybrid,semantic-075,semantic,20,100,2,1,922.729
hybrid,semantic-075,semantic,30,100,2,1,922.729
hybrid,semantic-075,semantic,50,100,2,1,922.729
hybrid,semantic-075,semantic,100,100,2,1,922.729
hybrid,semantic-076,semantic,10,100,1,1,1057.399
hybrid,semantic-076,semantic,20,100,1,1,1057.399
hybrid,semantic-076,semantic,30,100,1,1,1057.399
hybrid,semantic-076,semantic,50,100,1,1,1057.399
hybrid,semantic-076,semantic,100,100,1,1,1057.399
hybrid,semantic-077,semantic,10,100,1,1,1105.659
hybrid,semantic-077,semantic,20,100,1,1,1105.659
hybrid,semantic-077,semantic,30,100,1,1,1105.659
hybrid,semantic-077,semantic,50,100,1,1,1105.659
hybrid,semantic-077,semantic,100,100,1,1,1105.659
hybrid,semantic-078,semantic,10,100,3,1,871.529
hybrid,semantic-078,semantic,20,100,3,1,871.529
hybrid,semantic-078,semantic,30,100,3,1,871.529
hybrid,semantic-078,semantic,50,100,3,1,871.529
hybrid,semantic-078,semantic,100,100,3,1,871.529
hybrid,semantic-079,semantic,10,100,1,1,985.986
hybrid,semantic-079,semantic,20,100,1,1,985.986
hybrid,semantic-079,semantic,30,100,1,1,985.986
hybrid,semantic-079,semantic,50,100,1,1,985.986
hybrid,semantic-079,semantic,100,100,1,1,985.986
hybrid,semantic-080,semantic,10,100,2,1,1035.501
hybrid,semantic-080,semantic,20,100,2,1,1035.501
hybrid,semantic-080,semantic,30,100,2,1,1035.501
hybrid,semantic-080,semantic,50,100,2,1,1035.501
hybrid,semantic-080,semantic,100,100,2,1,1035.501
hybrid,semantic-081,semantic,10,100,1,1,891.605
hybrid,semantic-081,semantic,20,100,1,1,891.605
hybrid,semantic-081,semantic,30,100,1,1,891.605
hybrid,semantic-081,semantic,50,100,1,1,891.605
hybrid,semantic-081,semantic,100,100,1,1,891.605
hybrid,semantic-082,semantic,10,100,2,1,1074.885
hybrid,semantic-082,semantic,20,100,2,1,1074.885
hybrid,semantic-082,semantic,30,100,2,1,1074.885
hybrid,semantic-082,semantic,50,100,2,1,1074.885
hybrid,semantic-082,semantic,100,100,2,1,1074.885
hybrid,semantic-083,semantic,10,100,1,1,947.519
hybrid,semantic-083,semantic,20,100,1,1,947.519
hybrid,semantic-083,semantic,30,100,1,1,947.519
hybrid,semantic-083,semantic,50,100,1,1,947.519
hybrid,semantic-083,semantic,100,100,1,1,947.519
hybrid,semantic-084,semantic,10,100,1,1,1068.703
hybrid,semantic-084,semantic,20,100,1,1,1068.703
hybrid,semantic-084,semantic,30,100,1,1,1068.703
hybrid,semantic-084,semantic,50,100,1,1,1068.703
hybrid,semantic-084,semantic,100,100,1,1,1068.703
hybrid,semantic-085,semantic,10,100,1,1,1114.037
hybrid,semantic-085,semantic,20,100,1,1,1114.037
hybrid,semantic-085,semantic,30,100,1,1,1114.037
hybrid,semantic-085,semantic,50,100,1,1,1114.037
hybrid,semantic-085,semantic,100,100,1,1,1114.037
hybrid,semantic-086,semantic,10,100,1,1,1109.641
hybrid,semantic-086,semantic,20,100,1,1,1109.641
hybrid,semantic-086,semantic,30,100,1,1,1109.641
hybrid,semantic-086,semantic,50,100,1,1,1109.641
hybrid,semantic-086,semantic,100,100,1,1,1109.641
hybrid,semantic-087,semantic,10,100,1,1,1030.593
hybrid,semantic-087,semantic,20,100,1,1,1030.593
hybrid,semantic-087,semantic,30,100,1,1,1030.593
hybrid,semantic-087,semantic,50,100,1,1,1030.593
hybrid,semantic-087,semantic,100,100,1,1,1030.593
hybrid,semantic-088,semantic,10,100,6,2,1024.832
hybrid,semantic-088,semantic,20,100,6,2,1024.832
hybrid,semantic-088,semantic,30,100,6,2,1024.832
hybrid,semantic-088,semantic,50,100,6,2,1024.832
hybrid,semantic-088,semantic,100,100,6,2,1024.832
hybrid,semantic-089,semantic,10,100,0,0,1132.608
hybrid,semantic-089,semantic,20,100,11,3,1132.608
hybrid,semantic-089,semantic,30,100,11,3,1132.608
hybrid,semantic-089,semantic,50,100,11,3,1132.608
hybrid,semantic-089,semantic,100,100,11,3,1132.608
hybrid,semantic-090,semantic,10,100,1,1,1114.531
hybrid,semantic-090,semantic,20,100,1,1,1114.531
hybrid,semantic-090,semantic,30,100,1,1,1114.531
hybrid,semantic-090,semantic,50,100,1,1,1114.531
hybrid,semantic-090,semantic,100,100,1,1,1114.531
hybrid,semantic-091,semantic,10,100,1,1,931.769
hybrid,semantic-091,semantic,20,100,1,1,931.769
hybrid,semantic-091,semantic,30,100,1,1,931.769
hybrid,semantic-091,semantic,50,100,1,1,931.769
hybrid,semantic-091,semantic,100,100,1,1,931.769
hybrid,semantic-092,semantic,10,100,1,2,1035.932
hybrid,semantic-092,semantic,20,100,1,2,1035.932
hybrid,semantic-092,semantic,30,100,1,2,1035.932
hybrid,semantic-092,semantic,50,100,1,2,1035.932
hybrid,semantic-092,semantic,100,100,1,2,1035.932
hybrid,semantic-093,semantic,10,100,2,1,1000.679
hybrid,semantic-093,semantic,20,100,2,1,1000.679
hybrid,semantic-093,semantic,30,100,2,1,1000.679
hybrid,semantic-093,semantic,50,100,2,1,1000.679
hybrid,semantic-093,semantic,100,100,2,1,1000.679
hybrid,semantic-094,semantic,10,100,0,0,854.351
hybrid,semantic-094,semantic,20,100,0,0,854.351
hybrid,semantic-094,semantic,30,100,0,0,854.351
hybrid,semantic-094,semantic,50,100,43,0,854.351
hybrid,semantic-094,semantic,100,100,43,0,854.351
hybrid,semantic-095,semantic,10,100,5,8,944.514
hybrid,semantic-095,semantic,20,100,5,0,944.514
hybrid,semantic-095,semantic,30,100,5,0,944.514
hybrid,semantic-095,semantic,50,100,5,0,944.514
hybrid,semantic-095,semantic,100,100,5,0,944.514
hybrid,semantic-096,semantic,10,100,2,2,1163.787
hybrid,semantic-096,semantic,20,100,2,3,1163.787
hybrid,semantic-096,semantic,30,100,2,3,1163.787
hybrid,semantic-096,semantic,50,100,2,3,1163.787
hybrid,semantic-096,semantic,100,100,2,3,1163.787
hybrid,semantic-097,semantic,10,100,1,1,1066.041
hybrid,semantic-097,semantic,20,100,1,1,1066.041
hybrid,semantic-097,semantic,30,100,1,1,1066.041
hybrid,semantic-097,semantic,50,100,1,1,1066.041
hybrid,semantic-097,semantic,100,100,1,1,1066.041
hybrid,semantic-098,semantic,10,100,0,0,924.329
hybrid,semantic-098,semantic,20,100,0,0,924.329
hybrid,semantic-098,semantic,30,100,0,0,924.329
hybrid,semantic-098,semantic,50,100,0,0,924.329
hybrid,semantic-098,semantic,100,100,0,0,924.329
hybrid,semantic-099,semantic,10,100,1,1,997.279
hybrid,semantic-099,semantic,20,100,1,1,997.279
hybrid,semantic-099,semantic,30,100,1,1,997.279
hybrid,semantic-099,semantic,50,100,1,1,997.279
hybrid,semantic-099,semantic,100,100,1,1,997.279
hybrid,semantic-100,semantic,10,100,2,1,1065.552
hybrid,semantic-100,semantic,20,100,2,1,1065.552
hybrid,semantic-100,semantic,30,100,2,1,1065.552
hybrid,semantic-100,semantic,50,100,2,1,1065.552
hybrid,semantic-100,semantic,100,100,2,1,1065.552
hybrid,semantic-101,semantic,10,100,1,7,941.704
hybrid,semantic-101,semantic,20,100,1,8,941.704
hybrid,semantic-101,semantic,30,100,1,0,941.704
hybrid,semantic-101,semantic,50,100,1,0,941.704
hybrid,semantic-101,semantic,100,100,1,0,941.704
hybrid,semantic-102,semantic,10,100,1,7,881.567
hybrid,semantic-102,semantic,20,100,1,7,881.567
